Date,Close,ret_d,R_t,sigma_t,MRI_t,MRI_bw0.125,MRI_bw0.25,MRI_bw0.5,MRI_bw1.0,MRI_bw5.0,EP_t,BM_t,IV_t,rf_d,VRP_t,Future_ExRet,Future_Volatility
2005-01-28,969.209,-0.0055631310721698,-0.0361183737482933,0.1830653126363541,0.988068301264957,0.9992500655422178,0.9985006934861268,0.9970036348922758,0.9940162479884104,0.970437156726187,,,,0.00012077777777777778,,-0.014906030494168077,0.25168169206439295
2005-01-31,954.879,-0.0147852527163903,-0.0489148785494661,0.1885970683906085,0.8614238604980344,0.990720286832123,0.981526686740724,0.9633946367842232,0.9281292261846056,0.6887192830082199,,,,0.00012356349206349207,,0.000999091839135408,0.26040910617721813
2005-02-01,955.951,0.0011226553311989,-0.044049,0.1888596136570029,0.9132299132680748,0.9943430854196914,0.9887181715219516,0.9775636226977114,0.9556306364218734,0.7969853188953616,,,,0.0001230952380952381,,0.05318716857249756,0.2603275725459586
2005-02-02,1006.913,0.0533102638105928,0.02454125686563,0.2616326985853609,0.0110518540960407,0.7545963434829697,0.569415641597868,0.3242341728963115,0.1051277988737552,1.2840675089865771e-05,,,,0.00012280952380952381,,-0.013726765376996323,0.19148392097416111
2005-02-03,993.215,-0.0136039558531868,0.0006558771021314,0.2645118799977835,0.0324019413592575,0.8070690434129062,0.6513604408354234,0.4242704238853171,0.1800053925838266,0.0001889851062899,,,,0.00012609523809523808,,0.02367841838684986,0.1949211418566999
2005-02-04,1016.858,0.0238045136249451,0.0342604666112,0.2741892412743815,0.0024375961686934,0.6865704538899591,0.4713789881546644,0.2221981504737152,0.0493720180739398,2.933623639232762e-07,,,,0.00012656746031746032,,0.006487925418727539,0.18071532920522235
2005-02-16,1023.584,0.006614492879045,0.040272044131965,0.2746759448246297,0.0014564101447352,0.6648217680270684,0.4419879832426372,0.1953533773308937,0.0381629420345865,8.094858068900253e-08,,,,0.00012524603174603175,,-0.003034631094427632,0.18159723872018202
2005-02-17,1020.606,-0.0029093850626816,0.0268916035050543,0.2735568723574472,0.0043330454897248,0.711704280754374,0.5065229832441007,0.2565655325545036,0.065825872494976,1.2358993990351126e-06,,,,0.0001240079365079365,,-0.014381223747506435,0.18675441746750804
2005-02-18,1006.055,-0.0142572158109985,0.0089456292277374,0.2787381680469231,0.0085879472948211,0.7427934845583944,0.5517421607024018,0.3044194118965549,0.0926711783394444,6.834762471787418e-06,,,,0.00012437301587301587,,0.019335795662777783,0.182220655940716
2005-02-21,1025.633,0.0194601686786508,0.0289792404900737,0.2862584841179157,0.0014707101179773,0.6652278801653468,0.442528132549281,0.195831148097554,0.0383498385652061,8.29502502489284e-08,,,,0.00011969444444444446,,0.020463691620551255,0.1756066900620033
2005-02-22,1046.744,0.0205833860649957,0.0500232225239423,0.2936848355696815,0.0001425464206528,0.5749396626163853,0.3305556156494429,0.1092670150373822,0.0119392805751795,2.4259999722912617e-10,,,,0.00012285714285714287,,-0.002797818738051343,0.15463956057698736
2005-02-23,1043.944,-0.0026749615951942,0.0562963292745364,0.2915770157047315,9.225831560805618e-05,0.5595164314508596,0.3130586370635045,0.098005710240059,0.0096051192396584,8.175490217271175e-11,,,,0.00012732936507936507,,0.001324855809604435,0.1583719104157613
2005-02-24,1045.46,0.0014521851746838,0.0806324241409393,0.2784858379430743,1.568143329141485e-05,0.5008545341048077,0.250855264333344,0.0629283636437519,0.0039599789508802,9.737879301562013e-13,,,,0.00012512698412698412,,0.0011193013058123159,0.15746484222731513
2005-02-25,1046.761,0.0012444282899393,0.0739435861079791,0.2782975146965954,3.676340715214098e-05,0.5282487580000584,0.2790467503286042,0.0778670888689544,0.0060632835289256,8.194819366229162e-12,,,,0.0001231111111111111,,-0.006592591727985311,0.15653393197252072
2005-02-28,1039.989,-0.0064694806168742,0.075246327064443,0.2777166661952817,3.297875400887181e-05,0.5246741168883738,0.275282928932595,0.0757806909617081,0.0057427131226339,6.245764547048252e-12,,,,0.0001202857142857143,,-0.004019365416090215,0.15641563974557907
2005-03-01,1035.934,-0.0038990797018045,0.0833353377011121,0.2738430867075098,1.5776052667844623e-05,0.5010428819468123,0.2510439695495673,0.0630230746472041,0.003971907937987,9.885436909095333e-13,,,,0.00011787301587301587,,-0.014224949335406715,0.16443993478909935
2005-03-02,1021.32,-0.0141070763195337,0.0394014272280593,0.2665302656173398,0.0027326663814118,0.6914912091928017,0.478160092390923,0.228637073955296,0.0522749115868394,3.903611015137309e-07,,,,0.00011926587301587302,,0.006137343221097527,0.16436860903584566
2005-03-03,1027.71,0.0062566090941134,0.0296323235480642,0.262306662003165,0.0075034479717125,0.7365526641530117,0.5425098270708992,0.294316912468497,0.0866224449649889,4.876993635190995e-06,,,,0.00012181746031746031,,-0.00405580662068366,0.21522101646900632
2005-03-04,1023.667,-0.0039339891603662,0.0259497381674225,0.2629208491498867,0.0093077279429765,0.7465393943005453,0.5573210672426251,0.3106067719924586,0.0964765668075751,8.358131541441712e-06,,,,0.00011917460317460317,,0.005941390014030097,0.22039870322504743
2005-03-07,1029.871,0.0060605646172047,0.0403493991482208,0.2611917957720811,0.003477170380902,0.7019830457822779,0.4927801965657637,0.2428323221273927,0.0589675366697818,7.129596127749932e-07,,,,0.00012071825396825397,,0.018440829745732745,0.2184438895929837
2005-03-08,1048.987,0.018561547999701,0.0762914374773633,0.259103727778969,9.650986408222596e-05,0.561094138051599,0.3148266317558668,0.0991158080627442,0.0098239434079307,9.150172046418696e-11,,,,0.00011291269841269841,,-0.0024418262121167983,0.21886780423157529
2005-03-09,1046.544,-0.0023289135137041,0.0797918715158445,0.2578969907277243,6.734476011235739e-05,0.5486166553602662,0.3009802345386851,0.0905891015829618,0.0082063853256081,3.721855653360487e-11,,,,0.00011409920634920635,,-0.023171897062913307,0.22452969641802265
2005-03-10,1022.413,-0.0230577978565641,0.070725191359324,0.2668399290005504,0.0001183371997262,0.5682900870490368,0.3229536230382018,0.1042990426335009,0.0108782902942648,1.5233623589502878e-10,,,,0.00011130158730158731,,0.004794739317890313,0.22400328942310185
2005-03-11,1027.429,0.0049060409051919,0.074771614863105,0.2667563818900219,7.392066147327075e-05,0.5518205443452723,0.3045059131615126,0.0927238511503266,0.0085977125721479,4.6980172946649344e-11,,,,0.00011297619047619047,,0.0033879956528336096,0.22431099621594477
2005-03-14,1031.026,0.0035009718433098,0.0239474512693749,0.1962126310695131,0.1285447761577962,0.8796621427504615,0.7738054853883334,0.5987749292170742,0.3585314158589122,0.0059242868807651,,,,0.00011155555555555555,,-0.017087849072886855,0.22942222331724899
2005-03-15,1013.523,-0.0169762935173313,0.020446731070312,0.1997347343850234,0.1519306267495755,0.8888998503575538,0.7901429439656816,0.6243258718987543,0.3897827943221397,0.0089973232440879,,,,0.00012600396825396826,,-0.010444467387436368,0.2381445277335245
2005-03-16,1003.065,-0.0103184634191824,-0.0135643324830014,0.1851781081020096,0.7566327323655302,0.982721189239352,0.9657409357800064,0.9326555550412428,0.8698463843492885,0.4979810458688201,,,,0.000130984126984127,,-0.010301810544015928,0.2402262236760847
2005-03-17,992.863,-0.0101708264170318,-0.0300131694125737,0.1860817964399919,0.9592296671990368,0.9974018344248348,0.9948104193140256,0.9896477703757472,0.9794027094096874,0.9011695433996716,,,,0.00012196428571428573,,-0.014422023810543087,0.24179477666416738
2005-03-18,978.665,-0.0143000595248288,-0.0410942126540506,0.1913663321115022,0.9139569774220824,0.9943925445935096,0.9888165327431548,0.9777581354261944,0.9560109713921084,0.7985725574833085,,,,0.00011989285714285715,,0.003178477882589343,0.23962064495587226
2005-03-21,981.893,0.0032983707397322,-0.0240165796104585,0.1867206089965382,0.9049680557667454,0.9937784573589764,0.9875956223107866,0.97534511320743,0.9512980898576142,0.7790819158529501,,,,0.00011972619047619047,,-0.01831824680321099,0.23943304091205705
2005-03-22,964.024,-0.0181985206127348,-0.0600692450418425,0.1799433107238476,0.8215094510854367,0.9877869523043556,0.9757230631427272,0.9520354959486264,0.9063715855461472,0.6116900418975655,,,,0.00012087301587301587,,-0.0053219883408027165,0.23726342054640573
2005-03-23,959.01,-0.0052011153249297,-0.083816100211704,0.1584583963702017,0.9684229254181448,0.9979966106750694,0.995997234918926,0.9920104919661462,0.9840848161709156,0.9229170193248276,,,,0.0001236388888888889,,0.005914880000382411,0.2378437399943175
2005-03-24,964.801,0.0060385188892713,-0.0758115377836358,0.162282916874127,0.9630730337965776,0.9976511360215644,0.9953077892051178,0.9906375952523792,0.9813628451274166,0.9102235270898676,,,,0.0001243888888888889,,-0.0020377368228150887,0.23708370883644805
2005-03-25,962.955,-0.0019133479339262,-0.0789174143439251,0.1613534485672894,0.971129884254184,0.9981707341347422,0.9963448144830902,0.9927029893473436,0.9854592250591518,0.9293799453646492,,,,0.00012258730158730158,,-0.0024684913157936015,0.23879594447703156
2005-03-28,960.696,-0.0023459040142063,-0.0822202967057427,0.1603995494124489,0.9675327785407356,0.9979392528221276,0.995882752323186,0.9917824563748042,0.9836324407728404,0.9207976832847348,,,,0.00012130555555555557,,-0.005852567057633056,0.24072711221487653
2005-03-29,955.19,-0.0057312615020775,-0.0815383624249871,0.1602783359499023,0.9710534700853484,0.9981658250848762,0.9963350143673716,0.9926834608544304,0.9854204534539296,0.9291971335539096,,,,0.000119234126984127,,-0.019126970807644528,0.24269107796818024
2005-03-30,937.034,-0.0190077366806604,-0.0954694024908923,0.1685007915741509,0.7689482260964629,0.9837133578390248,0.9676919703909288,0.9364277495590784,0.8768969301442803,0.5184928220776677,,,,0.00011761507936507937,,0.005398726910359921,0.24149327559996175
2005-03-31,942.203,0.005516341989725,-0.0774654368855991,0.1684277044259574,0.9110261211362832,0.9941929446877372,0.988419611266874,0.976973327936958,0.9544768835002152,0.7921858364244471,,,,0.00011136904761904763,,0.03803539974848965,0.2433476821814453
2005-04-01,978.145,0.0381467687961087,-0.0482285858851232,0.220535915955769,0.4617107513501233,0.9528468974793208,0.9079172100359671,0.8243136602794945,0.679493010523378,0.1448521577770196,,,,0.0001181031746031746,,-0.016452082288129173,0.21528955037882988
2005-04-04,962.168,-0.016333979113526,-0.0600771539963679,0.2258414660828405,0.3014054712213398,0.9277841432430932,0.8607834164533203,0.7409480900410503,0.5490040721354805,0.0498744166213033,,,,0.0001143809523809524,,-0.0069427103085848525,0.21166284362434476
2005-04-05,955.598,-0.0068283293562039,-0.0721187410850486,0.2238383781784021,0.2140623209463625,0.9081524614080324,0.8247408931614675,0.6801975408527752,0.4626686945821627,0.0212007182650284,,,,0.00011534920634920635,,0.018794275970765092,0.21382963687552825
2005-04-06,973.668,0.0189096251771143,-0.071801652451365,0.224272761421464,0.2135099221556625,0.9080058130628228,0.824474556555878,0.6797582944080116,0.4620713388164889,0.02106420901484,,,,0.00011552777777777779,,0.011248715475569321,0.20520949506788144
2005-04-07,984.733,0.0113642432533471,-0.0590620174593711,0.2300744744691337,0.2641141355530728,0.9201570922209704,0.8466890743645515,0.7168823886483011,0.5139203591540938,0.0358491707229831,,,,0.00010906349206349207,,0.018893041647096008,0.19889484336708035
2005-04-08,1003.445,0.0190021051391595,-0.0185521897706699,0.2295350678131527,0.3172807018763783,0.9307653957574926,0.8663242219396019,0.7505176575192566,0.5632767542481922,0.0567034056819431,0.0667556742323097,0.4975124378109453,,0.00011235714285714286,,-0.008108809364951943,0.18187140636924887
2005-04-11,995.421,-0.0079964522220948,-0.0311534908981545,0.2298503734488141,0.3612304182043036,0.9383427862996624,0.8804871846006137,0.7752576822459152,0.6010244738813084,0.0784261299701775,0.0661375661375661,0.4926108374384237,,0.00011513888888888888,,-0.016916070354067992,0.18735734287039307
2005-04-12,978.697,-0.0168009314651791,-0.050754297175823,0.2350878226948843,0.2574005067281357,0.9186775157870763,0.8439683780127138,0.7122826230854111,0.5073465351494338,0.0336142552715536,0.0677966101694915,0.5025125628140703,,0.00010785317460317461,,0.022578432774980728,0.18474215793008128
2005-04-13,1000.9,0.0226862859495839,-0.0124545767584949,0.2440255250868131,0.147169292728649,0.8871326742500673,0.7870043817220759,0.619375896849747,0.3836265015984284,0.0083088899498945,0.0661375661375661,0.4901960784313725,,0.00010866269841269841,,-0.014021141467520398,0.15877919179390904
2005-04-14,986.975,-0.0139124787691077,-0.0160408348412117,0.2461586286701244,0.143561650222612,0.8857576311023284,0.7845665810560085,0.6155447201099143,0.3788953024551928,0.0078090122592554,0.066711140760507,0.495049504950495,,0.00010427777777777779,,-0.013167425273914977,0.1567094151575967
2005-04-15,974.082,-0.0130631474961372,-0.0189160035171016,0.2477659171943926,0.1396724800742508,0.884238515280493,0.7818777519054506,0.6113328189247214,0.3737278154944462,0.0072908323474262,0.0676132521974307,0.5025125628140703,,0.00010765079365079365,,-0.010691975316637493,0.16476285402264917
2005-04-18,963.772,-0.0105843245229867,-0.0152176689674198,0.2455380951370314,0.1450782391937169,0.8863395776334401,0.7855978468794249,0.6171639770215883,0.3808913745331035,0.0080168856650068,0.0684462696783025,0.5076142131979695,,0.00010963095238095239,,0.002083833892001248,0.1682765300735607
2005-04-19,965.886,0.0021934648443822,-0.0163021836391542,0.2453458581969845,0.1497152839532482,0.8880841797456949,0.7886935103145836,0.6220374532123402,0.3869305931988943,0.0086729201081588,0.0685871056241426,0.5076142131979695,,0.00011528968253968254,,-0.015664743758900583,0.16732716819305687
2005-04-20,950.867,-0.0155494540763609,-0.0136480004647188,0.2431226588902192,0.157155738165761,0.890780374506896,0.7934896756066457,0.6296258652943398,0.3964287302476462,0.0097909674591631,0.069492703266157,0.5154639175257733,,0.00011051587301587302,,-0.007352327819376374,0.16549668729062156
2005-04-21,943.981,-0.0072418119463605,-0.0156713694330611,0.2437173093713473,0.1596289929923106,0.8916501477478654,0.7950399859787903,0.6320885793051552,0.3995359720880094,0.0101807420735113,0.0699300699300699,0.5181347150259068,,0.00010644841269841271,,-0.005276043987185513,0.165943143286033
2005-04-22,939.101,-0.0051695955744871,-0.0266376174983234,0.2429385091858189,0.1964289098367419,0.9032861221491352,0.8159258184672226,0.6657349412414071,0.4432030119896997,0.0171006853413935,0.0697836706210746,0.5181347150259068,,0.00010492857142857144,,-0.009721572574576173,0.17093175359010881
2005-04-25,930.07,-0.0096166440031476,-0.0341500900872834,0.244693028616697,0.1872864376981977,0.900599383999254,0.8110792504598359,0.6578495505264891,0.4327660311279037,0.0151797920786482,0.0706713780918728,0.5235602094240838,,0.00010400396825396824,,0.007436288697889431,0.17059007538545554
2005-04-26,937.083,0.0075402926661434,-0.0245790551849909,0.2466718866897477,0.159128795639407,0.8914752666600104,0.7947281510665367,0.6315928340976359,0.3989095080834838,0.0101011760331364,0.0700280112044818,0.5235602094240838,,0.00011582936507936507,,-0.011298403373998366,0.1754376360956591
2005-04-27,926.604,-0.011182574008919,-0.0299270302243532,0.2486843527277611,0.150038635064622,0.8882039373456493,0.788906234316314,0.622373046543147,0.3873482090633982,0.0087198248490353,0.0709723207948899,0.5291005291005292,,0.00011303968253968253,,0.016581254751760116,0.18438156968777658
2005-04-28,942.073,0.0166942944342998,0.0053776063622024,0.2474569705383126,0.0646851916363567,0.8427044830839393,0.7101508458097694,0.5043142238043308,0.2543328363313646,0.0010641728454557,0.0699300699300699,0.5208333333333334,,0.00011465873015873018,,-0.01038774797058903,0.16760755249421752
2005-04-29,932.395,-0.0102730892404303,-0.0104096463288696,0.2493571718323659,0.1040520947652624,0.8681168317160698,0.7536268335087472,0.5679534041844209,0.3225710693246721,0.0034924248481703,0.0714796283059328,0.5291005291005292,,0.00011189285714285714,,-0.025016573813175454,0.1992362624514987
2005-05-09,909.174,-0.0249046809560326,-0.0705120406483701,0.2206061423157452,0.2478502164504716,0.9165092054887678,0.8399891237456523,0.7055817280109888,0.4978455749029729,0.0305825191456998,0.0729394602479941,0.5494505494505494,,0.00011307936507936509,,0.004178728363694235,0.18630894622727165
2005-05-10,913.076,0.0042918077287736,-0.0510222746963108,0.216889873760167,0.4861597870644094,0.9559247135276886,0.9137920579329936,0.8350159251414154,0.6972515952397739,0.1647963478469782,0.0724112961622013,0.5434782608695652,,0.00010986111111111111,,-0.012403470843488211,0.34425180232565245
2005-05-11,901.851,-0.0122936097323771,-0.0562443621690291,0.2191101761366561,0.4075946440966846,0.9454515524220304,0.8938786379772274,0.7990190194320232,0.638431393414112,0.1060647741578322,0.0733137829912023,0.5524861878453039,,0.00011237698412698412,,-0.017888040591529885,0.34238454970879634
2005-05-12,885.82,-0.0177756636074029,-0.0902237723741562,0.2102771592668013,0.2643208674159781,0.9202020907661452,0.8467718878503848,0.7170226300537047,0.514121452009132,0.0359193630769776,0.075075075075075,0.5649717514124294,,0.00011006349206349206,,0.001835026932627608,0.34375045405904775
2005-05-13,887.543,0.0019450904246911,-0.0986968041083217,0.2038065667585721,0.2938036541171088,0.9263040748990776,0.8580392391746362,0.7362313359633885,0.5420365800544358,0.0467889158593083,0.0750187546886721,0.5649717514124294,,0.00010778968253968254,,-0.013934725391570084,0.3438188843840398
2005-05-16,875.271,-0.0138269357090304,-0.1277339565197893,0.1863627346801526,0.1636336196672507,0.8930320253934467,0.7975061983783217,0.6360161364518431,0.4045165258271295,0.0108313189157576,0.0759878419452887,0.5714285714285714,,0.0001082936507936508,,0.006964944237814549,0.3423542956095407
2005-05-17,881.462,0.0070732378886082,-0.114483218658236,0.1919841468033931,0.2655943777635621,0.9204785654452156,0.8472807894440822,0.7178847361609871,0.5153584944129301,0.0363535806820867,0.0760456273764258,0.5714285714285714,,0.0001097063492063492,,0.001857479984407551,0.3477477198713298
2005-05-18,883.196,0.0019671863336139,-0.0975797412273665,0.1893043796706678,0.4856351966179218,0.9558602127699446,0.9136687463566036,0.8347905780688478,0.6968753092325211,0.1643521490401579,0.0760456273764258,0.5714285714285714,,0.0001084404761904762,,0.0009955047409527238,0.35131032345661195
2005-05-19,884.171,0.0011039452171432,-0.1166240383654709,0.1627002560971043,0.4207066999814073,0.9473243799608944,0.897423480868293,0.8053689040137635,0.6486190715523306,0.1148017665904,0.0760456273764258,0.5714285714285714,,0.00010782539682539683,,-0.0017002775356084968,0.35131648784272357
2005-05-20,882.763,-0.0015924521387831,-0.105587274247068,0.1605793661682217,0.6403022627120403,0.9725211719930876,0.9457974299748088,0.8945327785469533,0.8001888918949327,0.3280670333263188,0.0762195121951219,0.5714285714285714,,0.00010581349206349207,,-0.02210718871961609,0.3649858242531161
2005-05-23,863.341,-0.0220013752275526,-0.1136875540252257,0.1688316853229075,0.4480199008427705,0.951055982081876,0.9045074810537216,0.8181337832821486,0.6693428873475616,0.1343517302841483,0.0781860828772478,0.5847953216374269,,0.00010068253968253967,,0.0058239752722363605,0.35837449389221376
2005-05-24,868.456,0.0059246578119189,-0.0988989097006346,0.1724321318730297,0.6764084672915897,0.975861231037796,0.9523051422426024,0.9068850839417032,0.8224405554759503,0.376289923469194,0.0784313725490196,0.5847953216374269,,9.99126984126984e-05,,-0.00010567004248074536,0.35826729530240237
2005-05-25,868.451,-5.7573440680469545e-06,-0.100876293889755,0.1714593254281696,0.6544854326459614,0.9738537681856172,0.9483911618093256,0.8994457957980424,0.8090027395787739,0.3465372793723337,0.0786163522012578,0.5882352941176471,,0.0001029047619047619,,-0.012907311688720462,0.3597690892561165
2005-05-26,857.331,-0.0128044069268157,-0.0983691725551522,0.1695836406596411,0.7127796550862303,0.9790608980035634,0.958560241999544,0.9188377375422246,0.844262787931714,0.4289317928586245,0.0796178343949044,0.5952380952380952,,9.931746031746032e-05,,-0.00922414789337066,0.35625417003857657
2005-05-27,849.508,-0.0091248304330532,-0.1000793448173215,0.170041121920056,0.681128774741136,0.9762854721438508,0.953133323119142,0.9084631316401384,0.8253052615494075,0.3828891583654635,0.0801924619085805,0.5988023952095809,,0.00010206746031746031,,0.007083268051531639,0.35834490514293726
2005-05-30,855.612,0.0071853355118491,-0.0889031105280475,0.1751529263376984,0.7709608671318512,0.9838740836202118,0.9680082124195114,0.937039899311618,0.8780437729019273,0.5218922360598335,0.0795544948289578,0.5952380952380952,,0.00010385714285714286,,0.00028650671365715714,0.3628025479551818
2005-05-31,855.946,0.0003903638565143,-0.079697227090434,0.17480281036361,0.826380524927209,0.9881520014207332,0.9764443779118008,0.9534436231555636,0.9090547425360088,0.6207978216679539,0.0794912559618442,0.591715976331361,,0.00010403968253968253,,-0.02161707905651878,0.3637845273694468
2005-06-01,837.532,-0.0215130393739791,-0.1062349866553975,0.1797700819568557,0.4879297285772989,0.9561418553849872,0.9142072476190456,0.835774891599191,0.6985196694276397,0.1663003636978644,0.08130081300813,0.6060606060606061,,9.963095238095239e-05,,-0.02296801090681845,0.3645715259003144
2005-06-02,818.379,-0.0228683799544375,-0.1167974668790551,0.1889348866740998,0.2663769445554929,0.9206478421243716,0.847592449208262,0.7184129599548602,0.5161171810311036,0.0366219598973381,0.0831946755407654,0.6211180124223602,,0.00010019444444444445,,-0.0005229814416669445,0.3637283417385894
2005-06-03,818.033,-0.0004227869972225,-0.131667078878176,0.1717466338411239,0.1827869769263897,0.8992316373791484,0.8086175376635842,0.6538623222171182,0.4275359364151623,0.0142844369186409,0.0834724540901502,0.6211180124223602,,9.83888888888889e-05,,0.025528939103991514,0.36431556659861647
2005-06-06,838.997,0.0256273279928804,-0.1001699923315762,0.2041564172134315,0.2774533720115792,0.9229950575194144,0.8519198762052671,0.7257674754735975,0.526738428455319,0.0405485210333506,0.0815660685154975,0.6060606060606061,,9.849603174603175e-05,,-0.0021426034600204318,0.3560530686807815
2005-06-07,837.282,-0.0020441074282744,-0.0790739726389007,0.190909859924867,0.5798934024431416,0.9665164731733892,0.9341540929155268,0.8726438693108308,0.7615073226457784,0.2560769091997337,0.0820344544708777,0.6097560975609756,,0.00010028174603174602,,0.08170130959356466,0.3573132569740549
2005-06-08,905.773,0.0818015913395964,-0.0079982389198708,0.3527531269523818,5.890074235776912e-06,0.4711210920824602,0.2219550834049699,0.0492640590493071,0.0024269475140136,8.419802822370405e-14,0.075642965204236,0.5617977528089888,,0.00010032539682539681,,0.007441299270723804,0.21190392958937787
2005-06-09,912.604,0.0075416246675492,0.0119232556153954,0.3508397623891284,3.5828476049567065e-06,0.456708685583413,0.2085828234873287,0.0435067942539461,0.0018928411462552,2.4298017472662847e-14,0.0746825989544436,0.5524861878453039,,9.488888888888889e-05,,-0.019871265060809988,0.2139406696422421
2005-06-10,894.556,-0.0197763761719211,0.0098620487232168,0.3522393978519321,3.4690746755764247e-06,0.45578848923151,0.2077431469159423,0.0431572150905388,0.001862545214371,2.2414761463954945e-14,0.0763941940412528,0.5649717514124294,,9.532936507936508e-05,,-0.001880572547172065,0.20712411831398717
2005-06-13,892.959,-0.0017852431820927,0.0061022395534637,0.3523095180690413,4.30003616338584e-06,0.4619468465274434,0.2133948890166493,0.045537378658428,0.002073652855081,3.834248620981208e-14,0.0765696784073506,0.5649717514124294,,9.367857142857143e-05,,-0.01064511486357627,0.24282476539143927
